Freq.	V(n001)
1.08175000000000e+11	5.74465899105385e-06,-3.40654253965219e-06
1.08180000000000e+11	5.74345856546052e-06,-3.40528232402380e-06
1.08185000000000e+11	5.74356030065714e-06,-3.40473860469674e-06
1.08190000000000e+11	5.74267022859423e-06,-3.40419158305452e-06
1.08195000000000e+11	5.74224624865017e-06,-3.40373436391460e-06
1.08200000000000e+11	5.74252006317634e-06,-3.40309212519754e-06
1.08205000000000e+11	5.74195195214412e-06,-3.40147990026027e-06
1.08210000000000e+11	5.74295778965835e-06,-3.40301922603370e-06
1.08215000000000e+11	5.74283925015043e-06,-3.40207706451615e-06
1.08220000000000e+11	5.74452517395483e-06,-3.40168776678921e-06
1.08225000000000e+11	5.74282482979233e-06,-3.40113428725535e-06
1.08230000000000e+11	5.74288450690981e-06,-3.40068314035897e-06
1.08235000000000e+11	5.74331138568302e-06,-3.40023162680927e-06
1.08240000000000e+11	5.74329275843389e-06,-3.39989387709991e-06
1.08245000000000e+11	5.74343603841520e-06,-3.39949222111863e-06
1.08250000000000e+11	5.74359198815989e-06,-3.39909494518520e-06
1.08255000000000e+11	5.74322930097810e-06,-3.39943062619931e-06
1.08260000000000e+11	5.74376770478267e-06,-3.39882113607567e-06
1.08265000000000e+11	5.74657566194127e-06,-3.39852817348932e-06
1.08270000000000e+11	5.74069095446295e-06,-3.39785552348155e-06
1.08275000000000e+11	5.74185263267282e-06,-3.39739093364407e-06
1.08280000000000e+11	5.74218498166393e-06,-3.39699858915049e-06
1.08285000000000e+11	5.74233805693337e-06,-3.39633135666282e-06
1.08290000000000e+11	5.74258511302965e-06,-3.39597029366512e-06
1.08295000000000e+11	5.74272566505092e-06,-3.39574856029479e-06
1.08300000000000e+11	5.74371079970116e-06,-3.39548292277918e-06
1.08305000000000e+11	5.74291675234153e-06,-3.39538755691364e-06
1.08310000000000e+11	5.74237521245635e-06,-3.39605938684519e-06
1.08315000000000e+11	5.74546501253619e-06,-3.39161258687591e-06
1.08320000000000e+11	5.74384608916913e-06,-3.39348174692923e-06
1.08325000000000e+11	5.74329811033498e-06,-3.39333154838819e-06
1.08330000000000e+11	5.74362007659443e-06,-3.39345268830274e-06
1.08335000000000e+11	5.74320356002205e-06,-3.39303832525442e-06
1.08340000000000e+11	5.74316263724432e-06,-3.39272612452823e-06
1.08345000000000e+11	5.74298206135712e-06,-3.39252050851348e-06
1.08350000000000e+11	5.74276232565405e-06,-3.39198233192433e-06
1.08355000000000e+11	5.74264146119558e-06,-3.39149110017152e-06
1.08360000000000e+11	5.74323495177547e-06,-3.39895017378013e-06
1.08365000000000e+11	5.74251773875778e-06,-3.39020837835906e-06
1.08370000000000e+11	5.74262008184446e-06,-3.38959047648940e-06
1.08375000000000e+11	5.74315262064532e-06,-3.38931380975765e-06
1.08380000000000e+11	5.74317074957273e-06,-3.38855651556912e-06
1.08385000000000e+11	5.74331199979436e-06,-3.38850948973919e-06
1.08390000000000e+11	5.74354530801675e-06,-3.38795490869639e-06
1.08395000000000e+11	5.74419522476869e-06,-3.38832227951699e-06
1.08400000000000e+11	5.74389748270945e-06,-3.38763479757134e-06
1.08405000000000e+11	5.74401638359387e-06,-3.38533917391698e-06
1.08410000000000e+11	5.74311499724081e-06,-3.38929300923932e-06
1.08415000000000e+11	5.74293214487080e-06,-3.38797137331422e-06
1.08420000000000e+11	5.74292311466283e-06,-3.38719002292147e-06
1.08425000000000e+11	5.74280667140123e-06,-3.38651677597345e-06
1.08430000000000e+11	5.74276672606983e-06,-3.38624118502699e-06
1.08435000000000e+11	5.74279858046029e-06,-3.38570128376857e-06
1.08440000000000e+11	5.74388309916366e-06,-3.38513836578047e-06
1.08445000000000e+11	5.74292872989158e-06,-3.38481767066698e-06
1.08450000000000e+11	5.74330175129928e-06,-3.38465618987459e-06
1.08455000000000e+11	5.74242649378485e-06,-3.38262924390735e-06
1.08460000000000e+11	5.74298832134771e-06,-3.38307597537687e-06
1.08465000000000e+11	5.74286846048774e-06,-3.38288411587785e-06
1.08470000000000e+11	5.74358522004935e-06,-3.38259497748646e-06
1.08475000000000e+11	5.74389557278482e-06,-3.38227321717955e-06
1.08480000000000e+11	5.74372552138787e-06,-3.38214500413430e-06
1.08485000000000e+11	5.74438688030753e-06,-3.38282128374473e-06
1.08490000000000e+11	5.74323710701278e-06,-3.38079376127013e-06
1.08495000000000e+11	5.74341983044661e-06,-3.38092245118519e-06
1.08500000000000e+11	5.74190910088186e-06,-3.38066113003748e-06
1.08505000000000e+11	5.74348683906938e-06,-3.38040537317605e-06
1.08510000000000e+11	5.74343387726420e-06,-3.38012945912105e-06
1.08515000000000e+11	5.74301569081200e-06,-3.37983919677951e-06
1.08520000000000e+11	5.74303463736593e-06,-3.37945697624891e-06
1.08525000000000e+11	5.74288787452695e-06,-3.37913560827134e-06
1.08530000000000e+11	5.74275799993870e-06,-3.37883066550033e-06
1.08535000000000e+11	5.74296772233491e-06,-3.37770074656716e-06
1.08540000000000e+11	5.74250989389513e-06,-3.37766737262685e-06
1.08545000000000e+11	5.73994395505734e-06,-3.37780601607090e-06
1.08550000000000e+11	5.74540381477967e-06,-3.37642405234944e-06
1.08555000000000e+11	5.74439334371974e-06,-3.37640753397990e-06
1.08560000000000e+11	5.74416590719395e-06,-3.37611036954180e-06
1.08565000000000e+11	5.74402611173966e-06,-3.37608008226454e-06
1.08570000000000e+11	5.74382851001418e-06,-3.37571890573652e-06
1.08575000000000e+11	5.74369542643468e-06,-3.37527121016101e-06
1.08580000000000e+11	5.74262109314930e-06,-3.37512537318565e-06
1.08585000000000e+11	5.74344089152326e-06,-3.37421150368434e-06
1.08590000000000e+11	5.74375053278840e-06,-3.37266788239953e-06
1.08595000000000e+11	5.74139584308566e-06,-3.37730744099014e-06
1.08600000000000e+11	5.74253923999178e-06,-3.37418305859879e-06
1.08605000000000e+11	5.74301735735261e-06,-3.37348758612218e-06
1.08610000000000e+11	5.74273183955955e-06,-3.37261390975203e-06
1.08615000000000e+11	5.74313429234740e-06,-3.37221211935846e-06
1.08620000000000e+11	5.74313793492489e-06,-3.37183215978097e-06
1.08625000000000e+11	5.74311918800153e-06,-3.37125501954171e-06
1.08630000000000e+11	5.74359232903155e-06,-3.37114272198184e-06
1.08635000000000e+11	5.74357427135929e-06,-3.37082851952854e-06
1.08640000000000e+11	5.74458913015192e-06,-3.36518138957200e-06
1.08645000000000e+11	5.74363977222578e-06,-3.37042729459299e-06
1.08650000000000e+11	5.74352196673212e-06,-3.37013566335505e-06
1.08655000000000e+11	5.74315190605791e-06,-3.36977021509922e-06
1.08660000000000e+11	5.74319242048957e-06,-3.36962881528926e-06
1.08665000000000e+11	5.74311151469519e-06,-3.36895386394492e-06
1.08670000000000e+11	5.74298552425861e-06,-3.36870340651208e-06
1.08675000000000e+11	5.74245158600907e-06,-3.36790195610313e-06
1.08680000000000e+11	5.74269996121628e-06,-3.36763014976657e-06
1.08685000000000e+11	5.74256531549705e-06,-3.36805916431948e-06
1.08690000000000e+11	5.74323059495897e-06,-3.36577510561731e-06
1.08695000000000e+11	5.74337611855219e-06,-3.36581946712839e-06
1.08700000000000e+11	5.74326274768862e-06,-3.36564598756127e-06
1.08705000000000e+11	5.74347131336642e-06,-3.36546259868840e-06
1.08710000000000e+11	5.74351883568286e-06,-3.36496868762034e-06
1.08715000000000e+11	5.74350696782732e-06,-3.36470753296907e-06
1.08720000000000e+11	5.74269276257542e-06,-3.36466848227885e-06
1.08725000000000e+11	5.74349267656507e-06,-3.36406207041454e-06
1.08730000000000e+11	5.74326351207960e-06,-3.36350934927902e-06
1.08735000000000e+11	5.74364729665314e-06,-3.36453602106151e-06
1.08740000000000e+11	5.74339042661668e-06,-3.36350112183472e-06
1.08745000000000e+11	5.74351271008497e-06,-3.36296032024996e-06
1.08750000000000e+11	5.74289243286123e-06,-3.36257585346087e-06
1.08755000000000e+11	5.74265885412945e-06,-3.36217390554897e-06
1.08760000000000e+11	5.74276413166344e-06,-3.36158272251560e-06
1.08765000000000e+11	5.74206344379278e-06,-3.36032702125271e-06
1.08770000000000e+11	5.74327744865704e-06,-3.36140458732864e-06
1.08775000000000e+11	5.74305964639790e-06,-3.36059840224821e-06
1.08780000000000e+11	5.74443262794142e-06,-3.36006175127834e-06
1.08785000000000e+11	5.74295068303157e-06,-3.35961966380449e-06
1.08790000000000e+11	5.74300039417797e-06,-3.35914029883486e-06
1.08795000000000e+11	5.74339767970154e-06,-3.35869354869447e-06
1.08800000000000e+11	5.74338451445268e-06,-3.35831433463094e-06
1.08805000000000e+11	5.74353557848991e-06,-3.35788080798327e-06
1.08810000000000e+11	5.74362713188399e-06,-3.35743602371688e-06
1.08815000000000e+11	5.74356906407370e-06,-3.35775104681339e-06
1.08820000000000e+11	5.74391009895487e-06,-3.35701832275128e-06
1.08825000000000e+11	5.74599876367824e-06,-3.35572745581577e-06
1.08830000000000e+11	5.74147900946278e-06,-3.35731511649755e-06
1.08835000000000e+11	5.74226219622048e-06,-3.35640939016418e-06
1.08840000000000e+11	5.74240522374219e-06,-3.35592384423253e-06
1.08845000000000e+11	5.74250670706608e-06,-3.35520359230014e-06
1.08850000000000e+11	5.74268017680428e-06,-3.35480401884165e-06
1.08855000000000e+11	5.74280093821051e-06,-3.35447297114777e-06
1.08860000000000e+11	5.74377045481019e-06,-3.35381477589245e-06
1.08865000000000e+11	5.74306759550384e-06,-3.35398788863493e-06
1.08870000000000e+11	5.74287536443224e-06,-3.35474377068191e-06
1.08875000000000e+11	5.74476622645545e-06,-3.34939675267104e-06
1.08880000000000e+11	5.74390948952737e-06,-3.35176714187630e-06
1.08885000000000e+11	5.74347639909409e-06,-3.35173249162255e-06
1.08890000000000e+11	5.74375399553751e-06,-3.35182947331905e-06
1.08895000000000e+11	5.74338201728531e-06,-3.35152959385607e-06
1.08900000000000e+11	5.74340406344083e-06,-3.35112658818239e-06
1.08905000000000e+11	5.74354851751166e-06,-3.35097538758450e-06
1.08910000000000e+11	5.74294169931068e-06,-3.35032275960839e-06
1.08915000000000e+11	5.74304647755517e-06,-3.34992482257249e-06
1.08920000000000e+11	5.74131458275590e-06,-3.35327437955236e-06
1.08925000000000e+11	5.74301813984464e-06,-3.34897393294791e-06
1.08930000000000e+11	5.74315159946584e-06,-3.34861723715589e-06
1.08935000000000e+11	5.74341221141995e-06,-3.34819166218977e-06
1.08940000000000e+11	5.74334753022225e-06,-3.34769021170357e-06
1.08945000000000e+11	5.74340194063068e-06,-3.34761221850280e-06
1.08950000000000e+11	5.74347331595656e-06,-3.34717731389827e-06
1.08955000000000e+11	5.74390156926779e-06,-3.34698871204081e-06
1.08960000000000e+11	5.74368994681170e-06,-3.34669077183501e-06
1.08965000000000e+11	5.74376752627781e-06,-3.34620296341557e-06
1.08970000000000e+11	5.74339641124621e-06,-3.34628338975962e-06
1.08975000000000e+11	5.74325180879794e-06,-3.34582495809989e-06
1.08980000000000e+11	5.74343153551557e-06,-3.34537225417377e-06
1.08985000000000e+11	5.74318812144246e-06,-3.34490722169205e-06
1.08990000000000e+11	5.74312546998305e-06,-3.34467280011660e-06
1.08995000000000e+11	5.74313493434360e-06,-3.34423454700839e-06
1.09000000000000e+11	5.74375621644880e-06,-3.34347246650832e-06
1.09005000000000e+11	5.74308812105667e-06,-3.34342324172286e-06
1.09010000000000e+11	5.74325297308344e-06,-3.34317776210061e-06
1.09015000000000e+11	5.74303385923313e-06,-3.34177185091106e-06
1.09020000000000e+11	5.74317554070178e-06,-3.34186570102980e-06
1.09025000000000e+11	5.74306407078369e-06,-3.34164755943975e-06
1.09030000000000e+11	5.74363927519393e-06,-3.34124426758156e-06
1.09035000000000e+11	5.74382940434388e-06,-3.34090320899201e-06
1.09040000000000e+11	5.74376898267242e-06,-3.34073874721825e-06
1.09045000000000e+11	5.74447140906532e-06,-3.34112524218545e-06
1.09050000000000e+11	5.74326988685131e-06,-3.33947323316551e-06
1.09055000000000e+11	5.74350597237693e-06,-3.33948821330515e-06
1.09060000000000e+11	5.74225057299893e-06,-3.33934506863634e-06
1.09065000000000e+11	5.74366331160076e-06,-3.33899458582840e-06
1.09070000000000e+11	5.74362351506887e-06,-3.33875168575151e-06
1.09075000000000e+11	5.74326505346477e-06,-3.33845105690623e-06
1.09080000000000e+11	5.74327905367442e-06,-3.33812202599199e-06
1.09085000000000e+11	5.74312815883314e-06,-3.33783504153850e-06
1.09090000000000e+11	5.74307874662119e-06,-3.33754914859493e-06
1.09095000000000e+11	5.74299904265465e-06,-3.33657983820580e-06
1.09100000000000e+11	5.74278591616778e-06,-3.33658968146486e-06
1.09105000000000e+11	5.74125673262116e-06,-3.33747426390526e-06
1.09110000000000e+11	5.74466876216353e-06,-3.33437676389263e-06
1.09115000000000e+11	5.74414421915776e-06,-3.33469067881146e-06
1.09120000000000e+11	5.74408533982823e-06,-3.33447789304194e-06
1.09125000000000e+11	5.74403137219436e-06,-3.33445695113404e-06
1.09130000000000e+11	5.74388223612970e-06,-3.33413911171827e-06
1.09135000000000e+11	5.74377671716089e-06,-3.33376264019325e-06
1.09140000000000e+11	5.74297009609236e-06,-3.33363513686454e-06
1.09145000000000e+11	5.74352636797169e-06,-3.33283378674222e-06
1.09150000000000e+11	5.74365105929907e-06,-3.33145172852235e-06
1.09155000000000e+11	5.74212266247557e-06,-3.33566392200891e-06
1.09160000000000e+11	5.74277668200424e-06,-3.33276771617262e-06
1.09165000000000e+11	5.74318087277752e-06,-3.33208814750386e-06
1.09170000000000e+11	5.74290877427335e-06,-3.33131389185265e-06
1.09175000000000e+11	5.74325136280355e-06,-3.33085345632660e-06
1.09180000000000e+11	5.74321403997458e-06,-3.33056045671897e-06
1.09185000000000e+11	5.74298013586429e-06,-3.32998670433081e-06
1.09190000000000e+11	5.74367430505986e-06,-3.32988150739548e-06
1.09195000000000e+11	5.74351096076791e-06,-3.32953165035850e-06
1.09200000000000e+11	5.74555114216296e-06,-3.32665508223202e-06
1.09205000000000e+11	5.74352463267779e-06,-3.32890914320357e-06
1.09210000000000e+11	5.74338816281296e-06,-3.32847311688126e-06
1.09215000000000e+11	5.74322336433062e-06,-3.32818985908784e-06
1.09220000000000e+11	5.74330285594694e-06,-3.32788895713832e-06
1.09225000000000e+11	5.74326713143408e-06,-3.32724579485780e-06
1.09230000000000e+11	5.74323028775728e-06,-3.32689524427368e-06
1.09235000000000e+11	5.74292305247245e-06,-3.32657886786511e-06
1.09240000000000e+11	5.74310740266397e-06,-3.32599574302650e-06
1.09245000000000e+11	5.74316248390275e-06,-3.32531140435615e-06
1.09250000000000e+11	5.74315057356566e-06,-3.32543609585211e-06
1.09255000000000e+11	5.74333196929031e-06,-3.32494700355297e-06
1.09260000000000e+11	5.74313334047269e-06,-3.32460324873597e-06
1.09265000000000e+11	5.74338614014613e-06,-3.32425665909363e-06
1.09270000000000e+11	5.74347562080501e-06,-3.32375601458393e-06
1.09275000000000e+11	5.74346866524044e-06,-3.32343114042993e-06
1.09280000000000e+11	5.74299392257116e-06,-3.32347860452740e-06
1.09285000000000e+11	5.74355695291773e-06,-3.32276519679727e-06
1.09290000000000e+11	5.74341720796840e-06,-3.32235164897819e-06
1.09295000000000e+11	5.74366781426842e-06,-3.32260995488276e-06
1.09300000000000e+11	5.74353829221535e-06,-3.32200660309033e-06
1.09305000000000e+11	5.74363728028230e-06,-3.32151498425790e-06
1.09310000000000e+11	5.74308821834377e-06,-3.32122121923374e-06
1.09315000000000e+11	5.74292573931922e-06,-3.32082449495284e-06
1.09320000000000e+11	5.74296172544880e-06,-3.32026583332647e-06
1.09325000000000e+11	5.74229497333645e-06,-3.31924907746003e-06
1.09330000000000e+11	5.74343276303375e-06,-3.32003774744539e-06
1.09335000000000e+11	5.74319926332670e-06,-3.31933006518637e-06
1.09340000000000e+11	5.74434253158688e-06,-3.31867128734607e-06
1.09345000000000e+11	5.74300707717574e-06,-3.31835803464742e-06
1.09350000000000e+11	5.74303835625368e-06,-3.31784848988723e-06
1.09355000000000e+11	5.74335315399882e-06,-3.31743009370774e-06
1.09360000000000e+11	5.74333804421183e-06,-3.31698411241802e-06
1.09365000000000e+11	5.74349181070522e-06,-3.31651321771027e-06
1.09370000000000e+11	5.74350722933419e-06,-3.31604992859298e-06
1.09375000000000e+11	5.74372302531190e-06,-3.31622214321351e-06
1.09380000000000e+11	5.74381466160277e-06,-3.31545427759447e-06
1.09385000000000e+11	5.74477106877216e-06,-3.31354651223091e-06
1.09390000000000e+11	5.74251561533857e-06,-3.31657932845490e-06
1.09395000000000e+11	5.74277916990171e-06,-3.31540461881986e-06
1.09400000000000e+11	5.74275758471295e-06,-3.31484417277378e-06
1.09405000000000e+11	5.74277220173569e-06,-3.31413840137134e-06
1.09410000000000e+11	5.74289872991155e-06,-3.31370241634050e-06
1.09415000000000e+11	5.74299661016538e-06,-3.31331113283784e-06
1.09420000000000e+11	5.74365087955679e-06,-3.31278799589265e-06
1.09425000000000e+11	5.74323580722185e-06,-3.31271140019569e-06
1.09430000000000e+11	5.74317143052730e-06,-3.31322967807332e-06
1.09435000000000e+11	5.74436626648023e-06,-3.30878839392583e-06
1.09440000000000e+11	5.74389602171048e-06,-3.31067954190206e-06
1.09445000000000e+11	5.74352297650466e-06,-3.31059352506312e-06
1.09450000000000e+11	5.74379237017591e-06,-3.31056093555879e-06
1.09455000000000e+11	5.74348299986026e-06,-3.31030305995034e-06
1.09460000000000e+11	5.74353761688540e-06,-3.30981911115918e-06
1.09465000000000e+11	5.74385268163663e-06,-3.30962360558043e-06
1.09470000000000e+11	5.74310031268472e-06,-3.30904948202119e-06
1.09475000000000e+11	5.74331868505516e-06,-3.30866640288869e-06
1.09480000000000e+11	5.74112110858768e-06,-3.30963113101088e-06
1.09485000000000e+11	5.74332529075832e-06,-3.30791231927121e-06
1.09490000000000e+11	5.74346008269318e-06,-3.30765633882115e-06
1.09495000000000e+11	5.74353564165024e-06,-3.30718862874386e-06
1.09500000000000e+11	5.74345097273275e-06,-3.30680577501504e-06
1.09505000000000e+11	5.74347423952136e-06,-3.30669268861904e-06
1.09510000000000e+11	5.74349167157894e-06,-3.30635467009502e-06
1.09515000000000e+11	5.74365785916802e-06,-3.30570466125250e-06
1.09520000000000e+11	5.74350738196516e-06,-3.30568530211276e-06
1.09525000000000e+11	5.74325621259168e-06,-3.30594898145075e-06
1.09530000000000e+11	5.74377122212139e-06,-3.30440676392209e-06
1.09535000000000e+11	5.74352900599008e-06,-3.30431741919144e-06
1.09540000000000e+11	5.74371878449651e-06,-3.30396297790008e-06
1.09545000000000e+11	5.74347490900096e-06,-3.30364066896888e-06
1.09550000000000e+11	5.74335881780552e-06,-3.30339622053782e-06
1.09555000000000e+11	5.74336527801044e-06,-3.30300523892385e-06
1.09560000000000e+11	5.74373129815721e-06,-3.30221229576899e-06
1.09565000000000e+11	5.74326005483031e-06,-3.30219545614199e-06
1.09570000000000e+11	5.74340099906018e-06,-3.30179246081516e-06
1.09575000000000e+11	5.74302921936999e-06,-3.30121340008176e-06
1.09580000000000e+11	5.74320326546204e-06,-3.30085712352385e-06
1.09585000000000e+11	5.74312842231179e-06,-3.30058741193047e-06
1.09590000000000e+11	5.74365458884280e-06,-3.30011176090698e-06
1.09595000000000e+11	5.74380313148578e-06,-3.29977580973048e-06
1.09600000000000e+11	5.74378818905197e-06,-3.29958952341975e-06
1.09605000000000e+11	5.74439647336033e-06,-3.29977941444009e-06
1.09610000000000e+11	5.74336790843709e-06,-3.29836534123209e-06
1.09615000000000e+11	5.74359036585062e-06,-3.29830018332037e-06
1.09620000000000e+11	5.74258834150828e-06,-3.29827973647721e-06
1.09625000000000e+11	5.74381608462471e-06,-3.29778635904005e-06
1.09630000000000e+11	5.74379946795115e-06,-3.29757606509570e-06
1.09635000000000e+11	5.74353569824243e-06,-3.29723375096340e-06
